"Datatime","Channel 1:"
08/07/2013 10:18,1.788
08/07/2013 10:20,1.794
08/07/2013 10:22,1.794
08/07/2013 10:24,1.794
08/07/2013 10:26,1.794
08/07/2013 10:28,1.794
08/07/2013 10:30,1.794
08/07/2013 10:32,1.794
08/07/2013 10:34,1.794
08/07/2013 10:36,1.795
08/07/2013 10:38,1.796
08/07/2013 10:40,1.783
08/07/2013 10:42,1.789
08/07/2013 10:44,1.789
08/07/2013 10:46,1.790
08/07/2013 10:48,1.791
08/07/2013 10:50,1.791
08/07/2013 10:52,1.791
08/07/2013 10:54,1.790
08/07/2013 10:56,1.791
08/07/2013 10:58,1.791
08/07/2013 11:00,1.797
08/07/2013 11:02,1.796
08/07/2013 11:04,1.797
08/07/2013 11:06,1.797
08/07/2013 11:08,1.803
08/07/2013 11:10,1.802
08/07/2013 11:12,1.802
08/07/2013 11:14,1.796
08/07/2013 11:16,1.795
08/07/2013 11:18,1.795
08/07/2013 11:20,1.795
08/07/2013 11:22,1.796
08/07/2013 11:24,1.797
08/07/2013 11:26,1.797
08/07/2013 11:28,1.797
08/07/2013 11:30,1.797
08/07/2013 11:32,1.796
08/07/2013 11:34,1.797
08/07/2013 11:36,1.797
08/07/2013 11:38,1.797
08/07/2013 11:40,1.797
08/07/2013 11:42,1.797
08/07/2013 11:44,1.797
08/07/2013 11:46,1.803
08/07/2013 11:48,1.802
08/07/2013 11:50,1.801
08/07/2013 11:52,1.800
08/07/2013 11:54,1.799
08/07/2013 11:56,1.799
08/07/2013 11:58,1.799
08/07/2013 12:00,1.799
08/07/2013 12:02,1.800
08/07/2013 12:04,1.801
08/07/2013 12:06,1.801
08/07/2013 12:08,1.801
08/07/2013 12:10,1.795
08/07/2013 12:12,1.794
08/07/2013 12:14,1.793
08/07/2013 12:16,1.793
08/07/2013 12:18,1.794
08/07/2013 12:20,1.787
08/07/2013 12:22,1.797
08/07/2013 12:24,1.796
08/07/2013 12:26,1.796
08/07/2013 12:28,1.796
08/07/2013 12:30,1.796
08/07/2013 12:32,1.796
08/07/2013 12:34,1.796
08/07/2013 12:36,1.795
08/07/2013 12:38,1.796
08/07/2013 12:40,1.796
08/07/2013 12:42,1.796
08/07/2013 12:44,1.797
08/07/2013 12:46,1.789
08/07/2013 12:48,1.789
08/07/2013 12:50,1.796
08/07/2013 12:52,1.795
08/07/2013 12:54,1.795
08/07/2013 12:56,1.795
08/07/2013 12:58,1.796
08/07/2013 13:00,1.790
08/07/2013 13:02,1.791
08/07/2013 13:04,1.791
08/07/2013 13:06,1.797
08/07/2013 13:08,1.796
08/07/2013 13:10,1.795
08/07/2013 13:12,1.794
08/07/2013 13:14,1.800
08/07/2013 13:16,1.800
08/07/2013 13:18,1.800
08/07/2013 13:20,1.799
08/07/2013 13:22,1.798
08/07/2013 13:24,1.797
08/07/2013 13:26,1.797
08/07/2013 13:28,1.797
08/07/2013 13:30,1.798
08/07/2013 13:32,1.798
08/07/2013 13:34,1.798
08/07/2013 13:36,1.797
08/07/2013 13:38,1.797
08/07/2013 13:40,1.797
08/07/2013 13:42,1.796
08/07/2013 13:44,1.795
08/07/2013 13:46,1.796
08/07/2013 13:48,1.796
08/07/2013 13:50,1.795
08/07/2013 13:52,1.796
08/07/2013 13:54,1.796
08/07/2013 13:56,1.796
08/07/2013 13:58,1.797
08/07/2013 14:00,1.798
08/07/2013 14:02,1.799
08/07/2013 14:04,1.799
08/07/2013 14:06,1.799
08/07/2013 14:08,1.800
08/07/2013 14:10,1.800
08/07/2013 14:12,1.801
08/07/2013 14:14,1.801
08/07/2013 14:16,1.801
08/07/2013 14:18,1.801
08/07/2013 14:20,1.801
08/07/2013 14:22,1.802
08/07/2013 14:24,1.802
08/07/2013 14:26,1.802
08/07/2013 14:28,1.802
08/07/2013 14:30,1.802
08/07/2013 14:32,1.802
08/07/2013 14:34,1.801
08/07/2013 14:36,1.801
08/07/2013 14:38,1.802
08/07/2013 14:40,1.802
08/07/2013 14:42,1.802
08/07/2013 14:44,1.802
08/07/2013 14:46,1.802
08/07/2013 14:48,1.802
08/07/2013 14:50,1.803
08/07/2013 14:52,1.803
08/07/2013 14:54,1.802
08/07/2013 14:56,1.802
08/07/2013 14:58,1.802
08/07/2013 15:00,1.802
08/07/2013 15:02,1.802
08/07/2013 15:04,1.802
08/07/2013 15:06,1.802
08/07/2013 15:08,1.803
08/07/2013 15:10,1.803
08/07/2013 15:12,1.802
08/07/2013 15:14,1.802
08/07/2013 15:16,1.803
08/07/2013 15:18,1.803
08/07/2013 15:20,1.803
08/07/2013 15:22,1.803
08/07/2013 15:24,1.804
08/07/2013 15:26,1.804
08/07/2013 15:28,1.804
08/07/2013 15:30,1.804
08/07/2013 15:32,1.804
08/07/2013 15:34,1.804
08/07/2013 15:36,1.804
08/07/2013 15:38,1.805
08/07/2013 15:40,1.805
08/07/2013 15:42,1.805
08/07/2013 15:44,1.805
08/07/2013 15:46,1.796
08/07/2013 15:48,1.805
08/07/2013 15:50,1.805
08/07/2013 15:52,1.805
08/07/2013 15:54,1.806
08/07/2013 15:56,1.806
08/07/2013 15:58,1.806
08/07/2013 16:00,1.807
08/07/2013 16:02,1.807
08/07/2013 16:04,1.807
08/07/2013 16:06,1.807
08/07/2013 16:08,1.808
08/07/2013 16:10,1.808
08/07/2013 16:12,1.808
08/07/2013 16:14,1.808
08/07/2013 16:16,1.808
08/07/2013 16:18,1.808
08/07/2013 16:20,1.808
08/07/2013 16:22,1.809
08/07/2013 16:24,1.809
08/07/2013 16:26,1.808
08/07/2013 16:28,1.808
08/07/2013 16:30,1.808
08/07/2013 16:32,1.808
08/07/2013 16:34,1.808
08/07/2013 16:36,1.808
08/07/2013 16:38,1.808
08/07/2013 16:40,1.808
08/07/2013 16:42,1.809
08/07/2013 16:44,1.809
08/07/2013 16:46,1.809
08/07/2013 16:48,1.809
08/07/2013 16:50,1.809
08/07/2013 16:52,1.809
08/07/2013 16:54,1.809
08/07/2013 16:56,1.809
08/07/2013 16:58,1.809
08/07/2013 17:00,1.809
08/07/2013 17:02,1.810
08/07/2013 17:04,1.810
08/07/2013 17:06,1.811
08/07/2013 17:08,1.811
08/07/2013 17:10,1.811
08/07/2013 17:12,1.811
08/07/2013 17:14,1.811
08/07/2013 17:16,1.819
08/07/2013 17:18,1.819
08/07/2013 17:20,1.819
08/07/2013 17:22,1.819
08/07/2013 17:24,1.818
08/07/2013 17:26,1.817
08/07/2013 17:28,1.816
08/07/2013 17:30,1.817
08/07/2013 17:32,1.817
08/07/2013 17:34,1.817
08/07/2013 17:36,1.817
08/07/2013 17:38,1.817
08/07/2013 17:40,1.817
08/07/2013 17:42,1.818
08/07/2013 17:44,1.824
08/07/2013 17:46,1.824
08/07/2013 17:48,1.824
08/07/2013 17:50,1.824
08/07/2013 17:52,1.824
08/07/2013 17:54,1.824
08/07/2013 17:56,1.825
08/07/2013 17:58,1.825
08/07/2013 18:00,1.825
08/07/2013 18:02,1.825
08/07/2013 18:04,1.825
08/07/2013 18:06,1.825
08/07/2013 18:08,1.825
08/07/2013 18:10,1.825
08/07/2013 18:12,1.825
08/07/2013 18:14,1.833
08/07/2013 18:16,1.833
08/07/2013 18:18,1.833
08/07/2013 18:20,1.833
08/07/2013 18:22,1.833
08/07/2013 18:24,1.833
08/07/2013 18:26,1.833
08/07/2013 18:28,1.833
08/07/2013 18:30,1.833
08/07/2013 18:32,1.833
08/07/2013 18:34,1.833
08/07/2013 18:36,1.833
08/07/2013 18:38,1.833
08/07/2013 18:40,1.833
08/07/2013 18:42,1.833
08/07/2013 18:44,1.833
08/07/2013 18:46,1.840
08/07/2013 18:48,1.840
08/07/2013 18:50,1.840
08/07/2013 18:52,1.840
08/07/2013 18:54,1.840
08/07/2013 18:56,1.841
08/07/2013 18:58,1.841
08/07/2013 19:00,1.841
08/07/2013 19:02,1.841
08/07/2013 19:04,1.841
08/07/2013 19:06,1.841
08/07/2013 19:08,1.841
08/07/2013 19:10,1.841
08/07/2013 19:12,1.841
08/07/2013 19:14,1.841
08/07/2013 19:16,1.841
08/07/2013 19:18,1.847
08/07/2013 19:20,1.847
08/07/2013 19:22,1.847
08/07/2013 19:24,1.847
08/07/2013 19:26,1.847
08/07/2013 19:28,1.847
08/07/2013 19:30,1.847
08/07/2013 19:32,1.847
08/07/2013 19:34,1.847
08/07/2013 19:36,1.847
08/07/2013 19:38,1.847
08/07/2013 19:40,1.847
08/07/2013 19:42,1.847
08/07/2013 19:44,1.847
08/07/2013 19:46,1.847
08/07/2013 19:48,1.847
08/07/2013 19:50,1.846
08/07/2013 19:52,1.852
08/07/2013 19:54,1.852
08/07/2013 19:56,1.852
08/07/2013 19:58,1.852
08/07/2013 20:00,1.852
08/07/2013 20:02,1.851
08/07/2013 20:04,1.852
08/07/2013 20:06,1.852
08/07/2013 20:08,1.853
08/07/2013 20:10,1.854
08/07/2013 20:12,1.854
08/07/2013 20:14,1.854
08/07/2013 20:16,1.854
08/07/2013 20:18,1.855
08/07/2013 20:20,1.855
08/07/2013 20:22,1.855
08/07/2013 20:24,1.855
08/07/2013 20:26,1.855
08/07/2013 20:28,1.855
08/07/2013 20:30,1.855
08/07/2013 20:32,1.855
08/07/2013 20:34,1.855
08/07/2013 20:36,1.856
08/07/2013 20:38,1.856
08/07/2013 20:40,1.864
08/07/2013 20:42,1.864
08/07/2013 20:44,1.864
08/07/2013 20:46,1.864
08/07/2013 20:48,1.864
08/07/2013 20:50,1.864
08/07/2013 20:52,1.864
08/07/2013 20:54,1.864
08/07/2013 20:56,1.864
08/07/2013 20:58,1.864
08/07/2013 21:00,1.855
08/07/2013 21:02,1.866
08/07/2013 21:04,1.866
08/07/2013 21:06,1.866
08/07/2013 21:08,1.866
08/07/2013 21:10,1.866
08/07/2013 21:12,1.866
08/07/2013 21:14,1.866
08/07/2013 21:16,1.866
08/07/2013 21:18,1.866
08/07/2013 21:20,1.865
08/07/2013 21:22,1.866
08/07/2013 21:24,1.865
08/07/2013 21:26,1.865
08/07/2013 21:28,1.865
08/07/2013 21:30,1.865
08/07/2013 21:32,1.866
08/07/2013 21:34,1.865
08/07/2013 21:36,1.866
08/07/2013 21:38,1.860
08/07/2013 21:40,1.867
08/07/2013 21:42,1.867
08/07/2013 21:44,1.868
08/07/2013 21:46,1.868
08/07/2013 21:48,1.868
08/07/2013 21:50,1.869
08/07/2013 21:52,1.869
08/07/2013 21:54,1.869
08/07/2013 21:56,1.868
08/07/2013 21:58,1.869
08/07/2013 22:00,1.869
08/07/2013 22:02,1.869
08/07/2013 22:04,1.869
08/07/2013 22:06,1.869
08/07/2013 22:08,1.876
08/07/2013 22:10,1.875
08/07/2013 22:12,1.876
08/07/2013 22:14,1.877
08/07/2013 22:16,1.877
08/07/2013 22:18,1.878
08/07/2013 22:20,1.878
08/07/2013 22:22,1.878
08/07/2013 22:24,1.879
08/07/2013 22:26,1.878
08/07/2013 22:28,1.879
08/07/2013 22:30,1.879
08/07/2013 22:32,1.879
08/07/2013 22:34,1.879
08/07/2013 22:36,1.879
08/07/2013 22:38,1.880
08/07/2013 22:40,1.880
08/07/2013 22:42,1.874
08/07/2013 22:44,1.882
08/07/2013 22:46,1.882
08/07/2013 22:48,1.882
08/07/2013 22:50,1.882
08/07/2013 22:52,1.882
08/07/2013 22:54,1.882
08/07/2013 22:56,1.882
08/07/2013 22:58,1.883
08/07/2013 23:00,1.883
08/07/2013 23:02,1.883
08/07/2013 23:04,1.883
08/07/2013 23:06,1.883
08/07/2013 23:08,1.883
08/07/2013 23:10,1.883
08/07/2013 23:12,1.883
08/07/2013 23:14,1.884
08/07/2013 23:16,1.884
08/07/2013 23:18,1.884
08/07/2013 23:20,1.884
08/07/2013 23:22,1.884
08/07/2013 23:24,1.884
08/07/2013 23:26,1.884
08/07/2013 23:28,1.884
08/07/2013 23:30,1.885
08/07/2013 23:32,1.885
08/07/2013 23:34,1.885
08/07/2013 23:36,1.884
08/07/2013 23:38,1.884
08/07/2013 23:40,1.884
08/07/2013 23:42,1.885
08/07/2013 23:44,1.885
08/07/2013 23:46,1.885
08/07/2013 23:48,1.885
08/07/2013 23:50,1.885
08/07/2013 23:52,1.885
08/07/2013 23:54,1.885
08/07/2013 23:56,1.885
08/07/2013 23:58,1.885
09/07/2013 00:00,1.886
09/07/2013 00:02,1.886
09/07/2013 00:04,1.886
09/07/2013 00:06,1.887
09/07/2013 00:08,1.888
09/07/2013 00:10,1.888
09/07/2013 00:12,1.888
09/07/2013 00:14,1.887
09/07/2013 00:16,1.887
09/07/2013 00:18,1.887
09/07/2013 00:20,1.888
09/07/2013 00:22,1.888
09/07/2013 00:24,1.888
09/07/2013 00:26,1.888
09/07/2013 00:28,1.889
09/07/2013 00:30,1.889
09/07/2013 00:32,1.889
09/07/2013 00:34,1.889
09/07/2013 00:36,1.888
09/07/2013 00:38,1.888
09/07/2013 00:40,1.888
09/07/2013 00:42,1.888
09/07/2013 00:44,1.889
09/07/2013 00:46,1.889
09/07/2013 00:48,1.889
09/07/2013 00:50,1.889
09/07/2013 00:52,1.890
09/07/2013 00:54,1.890
09/07/2013 00:56,1.890
09/07/2013 00:58,1.890
09/07/2013 01:00,1.890
09/07/2013 01:02,1.890
09/07/2013 01:04,1.891
09/07/2013 01:06,1.891
09/07/2013 01:08,1.891
09/07/2013 01:10,1.891
09/07/2013 01:12,1.891
09/07/2013 01:14,1.890
09/07/2013 01:16,1.890
09/07/2013 01:18,1.891
09/07/2013 01:20,1.892
09/07/2013 01:22,1.891
09/07/2013 01:24,1.892
09/07/2013 01:26,1.893
09/07/2013 01:28,1.893
09/07/2013 01:30,1.894
09/07/2013 01:32,1.894
09/07/2013 01:34,1.894
09/07/2013 01:36,1.894
09/07/2013 01:38,1.894
09/07/2013 01:40,1.894
09/07/2013 01:42,1.894
09/07/2013 01:44,1.895
09/07/2013 01:46,1.895
09/07/2013 01:48,1.895
09/07/2013 01:50,1.895
09/07/2013 01:52,1.896
09/07/2013 01:54,1.896
09/07/2013 01:56,1.896
09/07/2013 01:58,1.897
09/07/2013 02:00,1.896
09/07/2013 02:02,1.897
09/07/2013 02:04,1.897
09/07/2013 02:06,1.897
09/07/2013 02:08,1.897
09/07/2013 02:10,1.897
09/07/2013 02:12,1.897
09/07/2013 02:14,1.898
09/07/2013 02:16,1.898
09/07/2013 02:18,1.897
09/07/2013 02:20,1.897
09/07/2013 02:22,1.897
09/07/2013 02:24,1.897
09/07/2013 02:26,1.897
09/07/2013 02:28,1.898
09/07/2013 02:30,1.898
09/07/2013 02:32,1.898
09/07/2013 02:34,1.898
09/07/2013 02:36,1.898
09/07/2013 02:38,1.898
09/07/2013 02:40,1.898
09/07/2013 02:42,1.898
09/07/2013 02:44,1.898
09/07/2013 02:46,1.899
09/07/2013 02:48,1.899
09/07/2013 02:50,1.899
09/07/2013 02:52,1.899
09/07/2013 02:54,1.899
09/07/2013 02:56,1.899
09/07/2013 02:58,1.899
09/07/2013 03:00,1.900
09/07/2013 03:02,1.900
09/07/2013 03:04,1.900
09/07/2013 03:06,1.900
09/07/2013 03:08,1.901
09/07/2013 03:10,1.900
09/07/2013 03:12,1.899
09/07/2013 03:14,1.906
09/07/2013 03:16,1.905
09/07/2013 03:18,1.899
09/07/2013 03:20,1.899
09/07/2013 03:22,1.900
09/07/2013 03:24,1.900
09/07/2013 03:26,1.901
09/07/2013 03:28,1.900
09/07/2013 03:30,1.900
09/07/2013 03:32,1.900
09/07/2013 03:34,1.900
09/07/2013 03:36,1.901
09/07/2013 03:38,1.901
09/07/2013 03:40,1.901
09/07/2013 03:42,1.902
09/07/2013 03:44,1.902
09/07/2013 03:46,1.902
09/07/2013 03:48,1.902
09/07/2013 03:50,1.902
09/07/2013 03:52,1.903
09/07/2013 03:54,1.904
09/07/2013 03:56,1.903
09/07/2013 03:58,1.903
09/07/2013 04:00,1.903
09/07/2013 04:02,1.903
09/07/2013 04:04,1.904
09/07/2013 04:06,1.904
09/07/2013 04:08,1.904
09/07/2013 04:10,1.904
09/07/2013 04:12,1.905
09/07/2013 04:14,1.905
09/07/2013 04:16,1.905
09/07/2013 04:18,1.905
09/07/2013 04:20,1.905
09/07/2013 04:22,1.905
09/07/2013 04:24,1.905
09/07/2013 04:26,1.904
09/07/2013 04:28,1.905
09/07/2013 04:30,1.906
09/07/2013 04:32,1.906
09/07/2013 04:34,1.906
09/07/2013 04:36,1.906
09/07/2013 04:38,1.906
09/07/2013 04:40,1.907
09/07/2013 04:42,1.907
09/07/2013 04:44,1.907
09/07/2013 04:46,1.906
09/07/2013 04:48,1.916
09/07/2013 04:50,1.916
09/07/2013 04:52,1.916
09/07/2013 04:54,1.915
09/07/2013 04:56,1.915
09/07/2013 04:58,1.915
09/07/2013 05:00,1.915
09/07/2013 05:02,1.915
09/07/2013 05:04,1.915
09/07/2013 05:06,1.915
09/07/2013 05:08,1.915
09/07/2013 05:10,1.915
09/07/2013 05:12,1.916
09/07/2013 05:14,1.917
09/07/2013 05:16,1.918
09/07/2013 05:18,1.918
09/07/2013 05:20,1.918
09/07/2013 05:22,1.917
09/07/2013 05:24,1.917
09/07/2013 05:26,1.916
09/07/2013 05:28,1.915
09/07/2013 05:30,1.915
09/07/2013 05:32,1.915
09/07/2013 05:34,1.915
09/07/2013 05:36,1.915
09/07/2013 05:38,1.915
09/07/2013 05:40,1.915
09/07/2013 05:42,1.915
09/07/2013 05:44,1.909
09/07/2013 05:46,1.917
09/07/2013 05:48,1.916
09/07/2013 05:50,1.910
09/07/2013 05:52,1.910
09/07/2013 05:54,1.911
09/07/2013 05:56,1.911
09/07/2013 05:58,1.911
09/07/2013 06:00,1.910
09/07/2013 06:02,1.909
09/07/2013 06:04,1.909
09/07/2013 06:06,1.909
09/07/2013 06:08,1.909
09/07/2013 06:10,1.909
09/07/2013 06:12,1.909
09/07/2013 06:14,1.909
09/07/2013 06:16,1.903
09/07/2013 06:18,1.903
09/07/2013 06:20,1.903
09/07/2013 06:22,1.903
09/07/2013 06:24,1.903
09/07/2013 06:26,1.903
09/07/2013 06:28,1.903
09/07/2013 06:30,1.903
09/07/2013 06:32,1.903
09/07/2013 06:34,1.903
09/07/2013 06:36,1.903
09/07/2013 06:38,1.896
09/07/2013 06:40,1.896
09/07/2013 06:42,1.896
09/07/2013 06:44,1.896
09/07/2013 06:46,1.897
09/07/2013 06:48,1.898
09/07/2013 06:50,1.898
09/07/2013 06:52,1.898
09/07/2013 06:54,1.899
09/07/2013 06:56,1.900
09/07/2013 06:58,1.900
09/07/2013 07:00,1.901
09/07/2013 07:02,1.901
09/07/2013 07:04,1.900
09/07/2013 07:06,1.900
09/07/2013 07:08,1.900
09/07/2013 07:10,1.901
09/07/2013 07:12,1.900
09/07/2013 07:14,1.901
09/07/2013 07:16,1.901
09/07/2013 07:18,1.901
09/07/2013 07:20,1.901
09/07/2013 07:22,1.901
09/07/2013 07:24,1.902
09/07/2013 07:26,1.902
09/07/2013 07:28,1.902
09/07/2013 07:30,1.895
09/07/2013 07:32,1.895
09/07/2013 07:34,1.896
09/07/2013 07:36,1.896
09/07/2013 07:38,1.896
09/07/2013 07:40,1.897
09/07/2013 07:42,1.898
09/07/2013 07:44,1.905
09/07/2013 07:46,1.904
09/07/2013 07:48,1.904
09/07/2013 07:50,1.903
09/07/2013 07:52,1.903
09/07/2013 07:54,1.902
09/07/2013 07:56,1.902
09/07/2013 07:58,1.901
09/07/2013 08:00,1.901
09/07/2013 08:02,1.901
09/07/2013 08:04,1.901
09/07/2013 08:06,1.901
09/07/2013 08:08,1.901
09/07/2013 08:10,1.901
09/07/2013 08:12,1.901
09/07/2013 08:14,1.901
09/07/2013 08:16,1.901
09/07/2013 08:18,1.901
09/07/2013 08:20,1.901
09/07/2013 08:22,1.901
09/07/2013 08:24,1.901
09/07/2013 08:26,1.901
09/07/2013 08:28,1.901
09/07/2013 08:30,1.902
09/07/2013 08:32,1.902
09/07/2013 08:34,1.901
09/07/2013 08:36,1.901
09/07/2013 08:38,1.902
09/07/2013 08:40,1.903
09/07/2013 08:42,1.903
09/07/2013 08:44,1.903
09/07/2013 08:46,1.904
09/07/2013 08:48,1.904
09/07/2013 08:50,1.905
09/07/2013 08:52,1.905
09/07/2013 08:54,1.905
09/07/2013 08:56,1.905
09/07/2013 08:58,1.904
09/07/2013 09:00,1.904
09/07/2013 09:02,1.904
09/07/2013 09:04,1.904
09/07/2013 09:06,1.904
09/07/2013 09:08,1.904
09/07/2013 09:10,1.904
09/07/2013 09:12,1.904
09/07/2013 09:14,1.904
09/07/2013 09:16,1.904
09/07/2013 09:18,1.904
09/07/2013 09:20,1.904
09/07/2013 09:22,1.904
09/07/2013 09:24,1.904
09/07/2013 09:26,1.904
09/07/2013 09:28,1.904
09/07/2013 09:30,1.905
09/07/2013 09:32,1.906
09/07/2013 09:34,1.906
09/07/2013 09:36,1.906
09/07/2013 09:38,1.906
09/07/2013 09:40,1.906
09/07/2013 09:42,1.906
09/07/2013 09:44,1.905
09/07/2013 09:46,1.905
09/07/2013 09:48,1.904
09/07/2013 09:50,1.904
09/07/2013 09:52,1.904
09/07/2013 09:54,1.904
09/07/2013 09:56,1.904
09/07/2013 09:58,1.904
09/07/2013 10:00,1.904
09/07/2013 10:02,1.904
09/07/2013 10:04,1.905
09/07/2013 10:06,1.905
09/07/2013 10:08,1.905
09/07/2013 10:10,1.905
09/07/2013 10:12,1.905
09/07/2013 10:14,1.905
09/07/2013 10:16,1.905
09/07/2013 10:18,1.905
09/07/2013 10:20,1.906
09/07/2013 10:22,1.907
09/07/2013 10:24,1.908
09/07/2013 10:26,1.908
09/07/2013 10:28,1.908
09/07/2013 10:30,1.909
09/07/2013 10:32,1.909
09/07/2013 10:34,1.910
09/07/2013 10:36,1.911
09/07/2013 10:38,1.911
09/07/2013 10:40,1.912
09/07/2013 10:42,1.913
09/07/2013 10:44,1.914
09/07/2013 10:46,1.914
09/07/2013 10:48,1.914
09/07/2013 10:50,1.913
09/07/2013 10:52,1.913
09/07/2013 10:54,1.912
09/07/2013 10:56,1.912
09/07/2013 10:58,1.912
09/07/2013 11:00,1.912
09/07/2013 11:02,1.912
09/07/2013 11:04,1.912
09/07/2013 11:06,1.912
09/07/2013 11:08,1.913
09/07/2013 11:10,1.913
09/07/2013 11:12,1.913
09/07/2013 11:14,1.913
09/07/2013 11:16,1.913
09/07/2013 11:18,1.914
09/07/2013 11:20,1.914
09/07/2013 11:22,1.915
09/07/2013 11:24,1.915
09/07/2013 11:26,1.916
09/07/2013 11:28,1.916
09/07/2013 11:30,1.916
09/07/2013 11:32,1.916
09/07/2013 11:34,1.910
09/07/2013 11:36,1.910
09/07/2013 11:38,1.910
09/07/2013 11:40,1.910
09/07/2013 11:42,1.910
09/07/2013 11:44,1.910
09/07/2013 11:46,1.910
09/07/2013 11:48,1.910
09/07/2013 11:50,1.910
09/07/2013 11:52,1.917
09/07/2013 11:54,1.916
09/07/2013 11:56,1.916
09/07/2013 11:58,1.915
09/07/2013 12:00,1.915
09/07/2013 12:02,1.915
09/07/2013 12:04,1.915
09/07/2013 12:06,1.915
09/07/2013 12:08,1.916
09/07/2013 12:10,1.916
09/07/2013 12:12,1.917
09/07/2013 12:14,1.918
09/07/2013 12:16,1.918
09/07/2013 12:18,1.919
09/07/2013 12:20,1.919
09/07/2013 12:22,1.919
09/07/2013 12:24,1.919
09/07/2013 12:26,1.919
09/07/2013 12:28,1.919
09/07/2013 12:30,1.919
09/07/2013 12:32,1.919
09/07/2013 12:34,1.919
09/07/2013 12:36,1.919
09/07/2013 12:38,1.919
09/07/2013 12:40,1.919
09/07/2013 12:42,1.919
09/07/2013 12:44,1.918
09/07/2013 12:46,1.918
09/07/2013 12:48,1.919
09/07/2013 12:50,1.920
09/07/2013 12:52,1.920
09/07/2013 12:54,1.919
09/07/2013 12:56,1.920
09/07/2013 12:58,1.920
09/07/2013 13:00,1.920
09/07/2013 13:02,1.919
09/07/2013 13:04,1.918
09/07/2013 13:06,1.917
09/07/2013 13:08,1.917
09/07/2013 13:10,1.911
09/07/2013 13:12,1.923
09/07/2013 13:14,1.914
09/07/2013 13:16,1.914
09/07/2013 13:18,1.915
09/07/2013 13:20,1.915
09/07/2013 13:22,1.915
09/07/2013 13:24,1.915
09/07/2013 13:26,1.915
09/07/2013 13:28,1.915
09/07/2013 13:30,1.916
09/07/2013 13:32,1.917
09/07/2013 13:34,1.917
09/07/2013 13:36,1.917
09/07/2013 13:38,1.917
09/07/2013 13:40,1.916
09/07/2013 13:42,1.916
09/07/2013 13:44,1.917
09/07/2013 13:46,1.917
09/07/2013 13:48,1.917
09/07/2013 13:50,1.917
09/07/2013 13:52,1.917
09/07/2013 13:54,1.917
09/07/2013 13:56,1.917
09/07/2013 13:58,1.917
09/07/2013 14:00,1.918
09/07/2013 14:02,1.918
09/07/2013 14:04,1.918
09/07/2013 14:06,1.918
09/07/2013 14:08,1.918
09/07/2013 14:10,1.925
09/07/2013 14:12,1.915
09/07/2013 14:14,1.916
09/07/2013 14:16,1.916
09/07/2013 14:18,1.916
09/07/2013 14:20,1.925
09/07/2013 14:22,1.925
09/07/2013 14:24,1.925
09/07/2013 14:26,1.925
09/07/2013 14:28,1.926
09/07/2013 14:30,1.926
09/07/2013 14:32,1.926
09/07/2013 14:34,1.926
09/07/2013 14:36,1.926
09/07/2013 14:38,1.926
09/07/2013 14:40,1.926
09/07/2013 14:42,1.926
09/07/2013 14:44,1.932
09/07/2013 14:46,1.931
09/07/2013 14:48,1.925
09/07/2013 14:50,1.926
09/07/2013 14:52,1.927
09/07/2013 14:54,1.927
09/07/2013 14:56,1.928
09/07/2013 14:58,1.928
09/07/2013 15:00,1.928
09/07/2013 15:02,1.929
09/07/2013 15:04,1.928
09/07/2013 15:06,1.928
09/07/2013 15:08,1.929
09/07/2013 15:10,1.929
09/07/2013 15:12,1.929
09/07/2013 15:14,1.929
09/07/2013 15:16,1.929
09/07/2013 15:18,1.929
09/07/2013 15:20,1.929
09/07/2013 15:22,1.929
09/07/2013 15:24,1.930
09/07/2013 15:26,1.930
09/07/2013 15:28,1.930
09/07/2013 15:30,1.930
09/07/2013 15:32,1.930
09/07/2013 15:34,1.930
09/07/2013 15:36,1.930
09/07/2013 15:38,1.930
09/07/2013 15:40,1.930
09/07/2013 15:42,1.930
09/07/2013 15:44,1.931
09/07/2013 15:46,1.931
09/07/2013 15:48,1.931
09/07/2013 15:50,1.931
09/07/2013 15:52,1.931
09/07/2013 15:54,1.932
09/07/2013 15:56,1.932
09/07/2013 15:58,1.932
09/07/2013 16:00,1.932
09/07/2013 16:02,1.932
09/07/2013 16:04,1.932
09/07/2013 16:06,1.932
09/07/2013 16:08,1.933
09/07/2013 16:10,1.933
09/07/2013 16:12,1.934
09/07/2013 16:14,1.934
09/07/2013 16:16,1.934
09/07/2013 16:18,1.934
09/07/2013 16:20,1.935
09/07/2013 16:22,1.935
09/07/2013 16:24,1.936
09/07/2013 16:26,1.936
09/07/2013 16:28,1.936
09/07/2013 16:30,1.936
09/07/2013 16:32,1.936
09/07/2013 16:34,1.936
09/07/2013 16:36,1.936
09/07/2013 16:38,1.936
09/07/2013 16:40,1.936
09/07/2013 16:42,1.936
09/07/2013 16:44,1.935
09/07/2013 16:46,1.935
09/07/2013 16:48,1.935
09/07/2013 16:50,1.935
09/07/2013 16:52,1.936
09/07/2013 16:54,1.936
09/07/2013 16:56,1.936
09/07/2013 16:58,1.937
09/07/2013 17:00,1.998
09/07/2013 17:02,1.998
09/07/2013 17:04,1.998
09/07/2013 17:06,1.998
09/07/2013 17:08,1.998
09/07/2013 17:10,1.998
09/07/2013 17:12,1.998
09/07/2013 17:14,1.998
09/07/2013 17:16,1.998
09/07/2013 17:18,1.998
09/07/2013 17:20,1.998
